"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
529.88374950258,-1.65316660966009,0.203276557075021,3.66403351080732e-17,3.80454741728973e-15,"Fbrsl1","Down in Mutant"
88.463744682811,-2.35013198375557,0.291526177309358,4.42617634774978e-17,4.55172654222922e-15,"Apoc1","Down in Mutant"
579.006786954247,-1.45605298025917,0.180421411420202,6.37765173544401e-17,6.43480993495978e-15,"F11r","Down in Mutant"
207.146069123704,-1.72197120621933,0.215974689151435,9.99160845081117e-17,9.80369287902986e-15,"St3gal5","Down in Mutant"
46.4377282482789,-3.89595216260067,0.486485850996523,1.14644267899115e-16,1.11465495016458e-14,"Lgi4","Down in Mutant"
105.355257111422,-2.08465975639073,0.262431301984381,1.29858019842646e-16,1.2400281448367e-14,"Usp35","Down in Mutant"
212.016767298004,-2.30791312893831,0.293155561045765,1.39238068529592e-16,1.31783286984424e-14,"Abca9","Down in Mutant"
280.832781475968,-2.10826603140702,0.267539182395904,1.43428562356209e-16,1.34558638105233e-14,"Fbxw4","Down in Mutant"
1545.97902543928,-1.2749878940843,0.15936783512863,1.55924234962463e-16,1.4500953851509e-14,"Lpcat2","Down in Mutant"
373.157512418409,-1.73429561534927,0.219327670156075,1.74671109404857e-16,1.59667308981619e-14,"Arhgef40","Down in Mutant"
9583.01176964122,-1.44633172471394,0.182419161585798,2.11893291808303e-16,1.92050742024559e-14,"Itm2b","Down in Mutant"
118.238653129208,-1.86777150286692,0.237691856738922,2.72718653701736e-16,2.45103025322695e-14,"Dhrs1","Down in Mutant"
1014.35832926866,-2.19793112797748,0.282042609915371,3.02291340168131e-16,2.69417156924847e-14,"Tmem176a","Down in Mutant"
1107.31747566416,-1.58168728049466,0.201710788672017,3.53853614706268e-16,3.12765653659796e-14,"Ptpn18","Down in Mutant"
562.096163760311,-1.21647224605507,0.154355434895341,4.45216396365384e-16,3.8712108610795e-14,"Arsb","Down in Mutant"
163.142123695559,-1.73006410910946,0.221912665017292,4.61114700759302e-16,3.97711429404898e-14,"Dagla","Down in Mutant"
252.70205212415,-1.61687046509655,0.208506567202134,6.98847580475625e-16,5.93188481998953e-14,"Igsf8","Down in Mutant"
552.211273736171,-1.38514008547963,0.178487203741242,8.94694269574543e-16,7.53445292370058e-14,"Twf2","Down in Mutant"
97.1381186129175,-2.51835981014222,0.330932195889513,9.59968489843906e-16,8.02098671787545e-14,"Chid1","Down in Mutant"
52.5203453123781,-2.47454533429151,0.320882420431274,1.04044027426982e-15,8.62597576226026e-14,"Dglucy","Down in Mutant"
500.471755238823,-1.02806853856816,0.131859189654479,1.29948420698752e-15,1.06907566105627e-13,"Scamp5","Down in Mutant"
165.577710259981,-1.8194714961347,0.23963380438341,1.81393925014801e-15,1.46970305154038e-13,"Npl","Down in Mutant"
