"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
15.4816674357172,1.61369150108892,0.667215361961005,0.00149358086226281,0.0068147812806744,"Cytip","Up in Mutant"
75.6275595263057,0.932210825425455,0.340879554122468,0.0015021091369214,0.00685077066924282,"Adrm1","Not significant"
15.2992066919332,-1.35962740258371,0.565286059397887,0.00150655401543855,0.00686811389391102,"Ccne1","Down in Mutant"
203.939384447095,0.501282923795706,0.166026849677605,0.00150893903593559,0.00687605581138947,"Rassf5","Not significant"
519.382103150934,0.563428306029088,0.189008315621958,0.00151538818623084,0.0069025028329382,"Capza2","Not significant"
153.171401595055,-0.6909201673818,0.243020894232479,0.0015209191450037,0.00692282242764274,"Fli1","Not significant"
155.020345611938,0.545639335438753,0.182423363573009,0.00152114377792992,0.00692282242764274,"Strap","Not significant"
11.661348228096,-1.53495568276344,0.647301002508025,0.00152239268094998,0.00692555921852831,"Gstt3","Down in Mutant"
132.846402943681,0.625651023231743,0.21355659064709,0.00152981253790814,0.00695635420617669,"Anp32b","Not significant"
67.6574423550427,0.788897900286662,0.280068127128842,0.00154189216680009,0.00700830290009647,"Slc19a1","Not significant"
346.585895419269,-0.578413844429659,0.197533705500144,0.00154675589270798,0.00702742322536613,"Abhd16a","Not significant"
26.5422105453549,-0.9669904393307,0.36462319832553,0.00155383686625195,0.00705360156390687,"100861959","Not significant"
496.175931409791,0.688704636358624,0.237997837750583,0.00155368017483212,0.00705360156390687,"Vasp","Not significant"
97.4963133431619,-0.672176942664453,0.234396731209704,0.00155943562645497,0.00707569718665247,"Shc1","Not significant"
271.612983089734,-0.485397990781176,0.161730670003627,0.00156002748631384,0.00707569718665247,"Sdha","Not significant"
73.6497573646312,0.738301179944905,0.260086087813212,0.00156940040783927,0.00711519176000043,"Gm12250","Not significant"
23.071281559468,-1.06157770888992,0.409190398241414,0.00157250211293067,0.0071262330922854,"Shld1","Down in Mutant"
27.8086224593473,-1.11461462584996,0.439987469601759,0.00157323830482179,0.00712654962730584,"Smc2","Down in Mutant"
117.764876728623,0.656898943907685,0.225847171050238,0.00157414368749737,0.00712763198043368,"Grsf1","Not significant"
20.3858838013623,1.09493638611546,0.418045086594781,0.00157826454526539,0.007140245055674,"100040377","Up in Mutant"
41.5465924882807,0.978602661090336,0.363807152997361,0.00157808832499947,0.007140245055674,"Nol10","Not significant"
